203,2017-03-13,147.33,147.67,146.5,147.43,2933276,0,1,140.6639061,140.9885225,139.8714603,140.7593815,2933276
204,2017-03-10,147.24,147.46,146.45,146.85,3122443,0,1,140.5779782,140.7880241,139.8237226,140.2056242,3122443
205,2017-03-09,147.08,147.16,146.53,146.62,3594694,0,1,140.4252176,140.5015979,139.9001029,139.9860308,3594694
206,2017-03-08,146.22,147.12,145.92,146.92,3614479,0,1,139.6041292,140.4634078,139.317703,140.272457,3614479
207,2017-03-07,146.33,146.95,145.83,146.02,3995889,0.89,1,139.7091521,140.3010996,139.2317751,139.4131784,3995889
208,2017-03-06,147.13,147.51,146.58,147.13,3998026,0,1,139.6219518,139.9825604,139.1000183,139.6219518,3998026
209,2017-03-03,148.12,148.26,146.82,147.81,3413398,0,1,140.561432,140.6942878,139.3277711,140.2672513,3413398
210,2017-03-02,147.08,148.23,146.3886,147.95,4053352,0,1,139.5745033,140.6658187,138.9183854,140.4001071,4053352
211,2017-03-01,146.72,147.6999,145.891,146.68,6213540,0,1,139.2328741,140.1627698,138.446178,139.1949153,6213540
212,2017-02-28,144.98,145.63,144.465,144.91,4211949,0,1,137.5816663,138.1984968,137.0929468,137.5152384,4211949
213,2017-02-27,145.87,146.01,144.8,145.3,4388414,0,1,138.4262496,138.5591054,137.4108517,137.8853367,4388414
214,2017-02-24,144.65,146.0799,144.65,145.95,3516680,0,1,137.2685062,138.6254384,137.2685062,138.5021672,3516680
215,2017-02-23,146.11,146.33,144.51,144.71,4184046,0,1,138.6540024,138.8627758,137.1356504,137.3254444,4184046
216,2017-02-22,145.05,145.47,143.97,145.25,5037762,0,1,137.6480942,138.0466616,136.6232067,137.8378882,5037762
217,2017-02-21,145.6,145.65,143.25,145.02,9274668,0,1,138.1700277,138.2174762,135.9399483,137.6196251,9274668
218,2017-02-17,141.36,143.12,141,143,5105647,0,1,134.146395,135.8165822,133.8047658,135.7027058,5105647
219,2017-02-16,142.39,142.985,140.9,141.54,4295811,0,1,135.1238341,135.6884712,133.7098688,134.3172096,4295811
220,2017-02-15,141.27,142.66,140.95,142.19,4343541,0,1,134.0609877,135.380056,133.7573173,134.9340401,4343541
221,2017-02-14,139.95,141.365,139.34,141.36,4775167,0,1,132.8083474,134.1511399,132.2294757,134.146395,4775167
222,2017-02-13,140.48,140.65,139.05,139.87,2753068,0,1,133.3113015,133.4726264,131.9542744,132.7324298,2753068
223,2017-02-10,138.6,140.57,138.245,139.85,3296963,0,1,131.5272379,133.3967088,131.1903536,132.7134504,3296963
224,2017-02-09,137.78,139.15,137.41,138.71,2931873,0,1,130.7490825,132.0491714,130.3979637,131.6316246,2931873
225,2017-02-08,136.89,137.91,136.82,137.88,2882742,0,1,129.9044993,130.8724486,129.8380714,130.8439795,2882742
226,2017-02-07,137.16,137.7,136.33,136.65,3239029,0,1,130.1607212,130.6731649,129.3730761,129.6767465,3239029
227,2017-02-06,137.43,137.9,136.45,136.49,3863165,0,1,130.4169431,130.8629589,129.4869525,129.5249113,3863165
228,2017-02-03,137.26,138.47,136.97,137.98,2653721,0,1,130.2556182,131.4038718,129.9804169,130.9388765,2653721
229,2017-02-02,137.47,137.55,136.56,136.95,2197649,0,1,130.4549019,130.5308194,129.5913392,129.9614375,2197649
230,2017-02-01,137.66,137.96,136.53,137.44,2968601,0,1,130.6352061,130.9198971,129.5628701,130.4264328,2968601
231,2017-01-31,137.63,138.615,136.85,137.58,3226774,0,1,130.606737,131.5414725,129.8665405,130.5592885,3226774
