196,CenterPoint Energy,Texas,Fort Bend,11150,268130,31/08/17 8:01,2997,26.87892377,0.333333333
197,CenterPoint Energy,Texas,Fort Bend,10115,268130,31/08/17 8:21,1035,10.23232823,4.333333333
198,CenterPoint Energy,Texas,Fort Bend,11511,268130,31/08/17 12:41,897,7.79254626,2.333333333
199,CenterPoint Energy,Texas,Fort Bend,12526,268130,31/08/17 15:01,870,6.945553249,0.5
200,CenterPoint Energy,Texas,Fort Bend,11382,268130,31/08/17 15:31,933,8.1971534,2.2
201,CenterPoint Energy,Texas,Fort Bend,10193,268130,31/08/17 17:43,768,7.534582557,0.133333333
202,CenterPoint Energy,Texas,Fort Bend,8772,268130,31/08/17 17:51,1421,16.19927041,0.333333333
203,CenterPoint Energy,Texas,Fort Bend,7581,268130,31/08/17 18:11,883,11.6475399,3.166666667
204,CenterPoint Energy,Texas,Fort Bend,6932,268130,31/08/17 21:21,598,8.626658973,1
205,CenterPoint Energy,Texas,Fort Bend,5926,268130,31/08/17 22:21,688,11.60985488,0.183333333
206,CenterPoint Energy,Texas,Fort Bend,6892,268130,31/08/17 22:32,966,14.01625073,0.483333333
207,CenterPoint Energy,Texas,Fort Bend,6290,268130,31/08/17 23:01,915,14.54689984,0.333333333
208,CenterPoint Energy,Texas,Fort Bend,5837,268130,31/08/17 23:21,487,8.343327052,1
209,CenterPoint Energy,Texas,Fort Bend,5520,268130,01/09/17 0:21,395,7.155797101,3.666666667
210,CenterPoint Energy,Texas,Fort Bend,6094,268130,01/09/17 4:01,547,8.976042009,2.5
211,CenterPoint Energy,Texas,Fort Bend,6614,268130,01/09/17 6:31,558,8.436649531,13.83333333
212,CenterPoint Energy,Texas,Fort Bend,7131,268130,01/09/17 20:21,531,7.446360959,0.666666667
213,CenterPoint Energy,Texas,Fort Bend,4131,268130,01/09/17 21:01,3036,73.49310094,0.166666667
214,CenterPoint Energy,Texas,Fort Bend,3387,268130,01/09/17 21:11,744,21.9663419,0.333333333
215,CenterPoint Energy,Texas,Fort Bend,2282,268130,01/09/17 21:31,1074,47.06397897,1.166666667
216,CenterPoint Energy,Texas,Fort Bend,3102,268130,01/09/17 22:41,905,29.17472598,0.333333333
217,CenterPoint Energy,Texas,Fort Bend,33876,268130,01/09/17 23:01,30745,90.75746841,0.183333333
218,CenterPoint Energy,Texas,Fort Bend,3190,268130,01/09/17 23:12,30686,961.9435737,0.15
219,CenterPoint Energy,Texas,Fort Bend,2574,268130,01/09/17 23:21,616,23.93162393,0.5
220,CenterPoint Energy,Texas,Fort Bend,2236,268130,01/09/17 23:51,533,23.8372093,0.183333333
221,CenterPoint Energy,Texas,Fort Bend,2736,268130,02/09/17 0:02,500,18.2748538,0.166666667
222,CenterPoint Energy,Texas,Fort Bend,3084,268130,02/09/17 0:12,348,11.28404669,0.15
223,CenterPoint Energy,Texas,Fort Bend,5707,268130,02/09/17 0:21,2623,45.9611004,0.166666667
224,CenterPoint Energy,Texas,Fort Bend,9442,268130,02/09/17 0:31,3735,39.55729718,0.166666667
225,CenterPoint Energy,Texas,Fort Bend,10809,268130,02/09/17 0:41,1367,12.64686835,0.166666667
226,CenterPoint Energy,Texas,Fort Bend,23179,268130,02/09/17 0:51,12370,53.3672721,0.166666667
227,CenterPoint Energy,Texas,Fort Bend,2810,268130,02/09/17 1:01,20369,724.8754448,0.5
228,CenterPoint Energy,Texas,Fort Bend,2282,268130,02/09/17 1:31,502,21.99824715,0.5
229,CenterPoint Energy,Texas,Fort Bend,1476,268130,02/09/17 2:01,775,52.50677507,4.333333333
230,CenterPoint Energy,Texas,Fort Bend,833,268130,02/09/17 6:21,571,68.54741897,1.833333333
231,CenterPoint Energy,Texas,Fort Bend,899,268130,02/09/17 8:11,66,7.341490545,3.183333333
232,CenterPoint Energy,Texas,Fort Bend,30147,268130,02/09/17 11:22,29248,97.0179454,0.333333333
233,CenterPoint Energy,Texas,Fort Bend,2528,268130,02/09/17 11:42,28051,1109.612342,0.166666667
234,CenterPoint Energy,Texas,Fort Bend,2165,268130,02/09/17 11:52,363,16.76674365,1.166666667
235,CenterPoint Energy,Texas,Fort Bend,1426,268130,02/09/17 13:02,705,49.43899018,1.183333333
236,CenterPoint Energy,Texas,Fort Bend,96,268130,02/09/17 14:13,1238,1289.583333,0.15
237,CenterPoint Energy,Texas,Fort Bend,76,268130,02/09/17 14:22,20,26.31578947,0.316666667
238,CenterPoint Energy,Texas,Fort Bend,112,268130,02/09/17 14:41,36,32.14285714,0.333333333
239,CenterPoint Energy,Texas,Fort Bend,126,268130,02/09/17 15:01,14,11.11111111,0.183333333
240,CenterPoint Energy,Texas,Fort Bend,143,268130,02/09/17 15:12,17,11.88811189,0.333333333
241,CenterPoint Energy,Texas,Fort Bend,45548,268130,02/09/17 15:32,45405,99.68604549,19.81666667
242,CenterPoint Energy,Texas,Fort Bend,45186,268130,03/09/17 11:21,3094,6.847253574,2.166666667
243,CenterPoint Energy,Texas,Fort Bend,59,268130,03/09/17 13:31,45205,76618.64407,0.183333333
244,CenterPoint Energy,Texas,Fort Bend,40,268130,03/09/17 13:42,19,47.5,0.166666667
245,CenterPoint Energy,Texas,Fort Bend,3,268130,03/09/17 13:52,37,1233.333333,1.316666667
246,CenterPoint Energy,Texas,Fort Bend,126,268130,03/09/17 15:11,123,97.61904762,0.166666667
247,CenterPoint Energy,Texas,Fort Bend,42748,268130,03/09/17 15:21,42622,99.70524937,6.833333333
248,CenterPoint Energy,Texas,Fort Bend,2720,268130,03/09/17 22:11,38516,1416.029412,0.333333333
249,CenterPoint Energy,Texas,Fort Bend,2438,268130,03/09/17 22:31,268,10.9926169,0.35
250,CenterPoint Energy,Texas,Fort Bend,3845,268130,03/09/17 22:52,1407,36.59297789,0.15
251,CenterPoint Energy,Texas,Fort Bend,2496,268130,03/09/17 23:01,1349,54.04647436,1.333333333
252,CenterPoint Energy,Texas,Fort Bend,2796,268130,04/09/17 0:21,206,7.367668097,0.166666667
253,CenterPoint Energy,Texas,Fort Bend,2559,268130,04/09/17 0:31,237,9.261430246,9.333333333
254,CenterPoint Energy,Texas,Fort Bend,3040,268130,04/09/17 9:51,481,15.82236842,2.166666667
255,CenterPoint Energy,Texas,Fort Bend,3668,268130,04/09/17 12:01,646,17.61177754,1.5
256,CenterPoint Energy,Texas,Fort Bend,3190,268130,04/09/17 13:31,466,14.60815047,0.666666667
257,CenterPoint Energy,Texas,Fort Bend,3573,268130,04/09/17 14:11,341,9.543800728,0.683333333
258,CenterPoint Energy,Texas,Fort Bend,3280,268130,04/09/17 14:52,331,10.09146341,1
259,CenterPoint Energy,Texas,Fort Bend,2481,268130,04/09/17 15:52,697,28.09351068,0.5
260,CenterPoint Energy,Texas,Fort Bend,2295,268130,04/09/17 16:22,170,7.407407407,2.333333333
261,CenterPoint Energy,Texas,Fort Bend,2481,268130,04/09/17 18:42,270,10.88270859,0.166666667
262,CenterPoint Energy,Texas,Fort Bend,40853,268130,04/09/17 18:52,38372,93.92700658,2.5
263,CenterPoint Energy,Texas,Fort Bend,43069,268130,04/09/17 21:22,3639,8.449232627,2.15
264,CenterPoint Energy,Texas,Fort Bend,39211,268130,04/09/17 23:31,3683,9.392772436,40.83333333
