Date,Open Price,High Price,Low Price,Last Traded Price,Close Price,Total Traded Quantity,Turnover (in Lakhs)
2003-09-08,94.21,97.64,94.21,97.41,97.23,35142077.7,33750.75
2003-09-05,91.76,94.03,91.76,93.63,93.71,26028431.36,24215.03
2003-09-04,90.82,92.18,90.42,91.92,91.36,28375421.74,25948.09
2003-09-03,92.89,93.5,90.63,90.74,91.06,24768513.48,22855.81
2003-09-02,92.63,94.1,91.88,93.07,93.44,43272240.5,40253.65
2003-09-01,88.89,92.5,88.89,92.41,91.56,27018178.36,24378.63
2003-08-29,89.06,90.34,87.89,88.39,89.44,29520352.8,26412.58
2003-08-28,87.95,88.73,86.72,88.61,87.87,22600121.22,19776.28
2003-08-27,87.05,88.62,87.05,88.14,87.9,23516050.82,20686.87
2003-08-26,84.82,87.5,84.39,87.27,87.2,35867666.36,30895.03
2003-08-25,86.16,94.8,81.94,84.1,84.51,42358788.48,35771.53
2003-08-22,83.3,85.88,83.03,85.74,85.2,37362988.02,31536.81
2003-08-21,83.7,83.7,82.4,82.5,82.83,18940358.88,15698.83
2003-08-20,83.03,83.63,82.04,82.38,82.34,15707438.98,13012.73
2003-08-19,80.94,82.91,80.5,82.81,82.38,26329973.3,21554.59
2003-08-18,80.13,81.35,79.24,80.59,80.63,24976703.94,20089.96
2003-08-14,80.8,81.57,79.72,80.24,80.04,21518765.58,17380.3
2003-08-13,82.57,82.57,79.4,80.67,80.57,20303207.12,16289.66
2003-08-12,86.78,86.78,79.36,79.57,79.64,17249530.48,13837.91
2003-08-11,80.02,81.47,80.02,80.5,80.65,20910905.7,16906.53
2003-08-08,80.33,81.35,79.69,81.14,81.09,32143799.92,25955.28
2003-08-07,78.83,79.69,77.82,79.58,79.36,25116740.12,19786.25
2003-08-06,76.69,79.55,76.69,78.66,78.26,38969304.6,30609.31
2003-08-05,79.37,81.25,76.93,77.24,77.66,36284477.38,28875.7
2003-08-04,78.91,79.84,78.68,79.13,79.22,16538516.22,13110.11
2003-08-01,80.29,80.29,78.92,79.1,79.25,23888816.04,18993.04
2003-07-31,78.35,80.77,77.45,79.86,79.88,71947676.4,57300.4
2003-07-30,76.78,78.91,73.66,77.96,77.81,22074067.08,17232.81
2003-07-29,76.57,77.9,76.31,77.61,77.6,22732733.54,17515.62
2003-07-28,78.25,79.09,76.67,76.79,77.05,21684294.64,16935.84
2003-07-25,77.01,78.35,76.4,77.79,78.03,36194763.9,28064.87
2003-07-24,73.9,77.23,73.46,76.87,76.29,25231637.34,18968.39
2003-07-23,75.0,75.11,73.08,73.72,73.61,19963945.54,14782.48
2003-07-22,74.96,74.96,73.51,74.73,74.56,23541364.5,17498.1
2003-07-21,76.16,76.22,74.57,74.96,74.93,21007527.8,15825.69
2003-07-18,75.55,78.12,74.55,75.79,75.72,25054204.14,18916.67
2003-07-17,77.01,77.43,75.0,75.22,75.62,25829712.26,19784.51
2003-07-16,75.16,77.32,74.77,77.01,76.73,24993971.02,18994.51
2003-07-15,76.11,76.99,74.71,75.38,75.37,26912600.16,20358.28
2003-07-14,74.33,76.0,74.33,75.76,75.83,29326100.54,22096.93
2003-07-11,74.55,75.33,73.58,73.86,73.81,18545953.82,13822.7
2003-07-10,73.41,74.91,72.91,74.62,74.57,19087532.16,14132.64
2003-07-09,73.66,73.66,72.15,72.88,72.91,13738366.16,9988.93
2003-07-08,73.46,73.88,72.46,72.77,72.82,15824468.8,11611.32
2003-07-07,74.55,75.33,73.12,73.21,73.38,18344676.46,13561.87
2003-07-04,74.34,75.29,73.88,74.51,74.32,26606492.8,19830.51
2003-07-03,73.6,74.87,73.06,73.88,73.82,36895106.1,27329.1
2003-07-02,73.18,74.55,72.77,72.8,73.32,33953678.8,25101.53
2003-07-01,72.78,73.3,72.15,72.88,72.72,26540377.04,19319.35
2003-06-30,72.54,73.71,72.01,72.46,72.52,25168980.38,18369.4
2003-06-27,72.91,73.21,71.77,72.36,72.49,20815618.74,15074.69
2003-06-26,72.77,74.08,72.15,72.27,72.58,33151020.08,24293.85
2003-06-25,71.87,73.43,71.87,72.54,72.51,26093897.48,18941.35
2003-06-24,72.6,73.27,71.2,71.44,71.5,29221158.54,21100.67
2003-06-23,74.65,74.65,72.34,72.38,72.6,19883349.5,14569.47
2003-06-20,71.87,75.39,71.87,74.98,74.87,62918196.94,46631.25
2003-06-19,67.22,72.77,67.22,72.43,72.52,32212447.04,23271.34
2003-06-18,72.04,72.04,70.69,71.31,70.98,23632798.42,16823.37
2003-06-17,69.14,72.07,68.91,71.99,71.67,41020142.82,28958.75
2003-06-16,70.35,70.76,68.37,68.63,68.58,34592058.46,24131.93
2003-06-13,69.14,70.18,69.11,69.87,69.85,23095409.14,16087.45
2003-06-12,68.89,69.4,68.55,68.74,68.75,11901905.68,8213.6
2003-06-11,67.64,68.93,67.64,68.61,68.69,15725915.72,10755.8
2003-06-10,68.35,70.03,67.35,67.65,67.75,22583373.84,15599.08
2003-06-09,71.31,71.31,68.23,68.53,68.66,19341896.58,13354.83
2003-06-06,70.31,70.72,69.35,69.93,69.97,24937277.34,17460.24
2003-06-05,68.08,70.27,67.99,69.42,69.75,45022782.32,31212.46
2003-06-04,65.3,67.57,65.18,67.4,67.11,20551205.02,13682.8
2003-06-03,65.26,65.85,65.01,65.13,65.21,5925726.52,3872.68
2003-06-02,66.74,67.05,65.48,65.9,65.74,11800606.16,7828.08
2003-05-30,65.62,67.41,65.4,66.49,66.65,28192872.04,18829.27
2003-05-29,64.62,65.82,63.95,65.61,65.53,19400418.22,12601.94
2003-05-28,62.72,64.57,62.72,64.42,64.29,22952926.72,14646.48
2003-05-27,62.3,63.48,62.12,62.49,62.6,17402608.8,10970.19
2003-05-26,60.27,62.72,60.05,62.5,62.38,13569010.92,8329.37
2003-05-23,60.49,60.69,60.07,60.12,60.32,6838708.08,4125.05
2003-05-22,59.3,60.31,59.06,60.07,60.18,13711158.62,8199.6
2003-05-21,59.76,60.0,59.02,59.49,59.57,11767734.46,7003.16
2003-05-20,57.96,59.78,57.96,59.69,59.63,13470421.62,7974.39
2003-05-19,58.96,59.42,58.62,58.96,58.97,11700780.42,6902.28
2003-05-16,58.95,59.12,58.49,58.84,58.87,9950191.38,5850.86
2003-05-15,58.44,58.82,58.1,58.68,58.59,9061594.58,5302.75
2003-05-14,57.36,58.56,57.36,58.29,58.4,12926123.38,7521.33
2003-05-13,57.39,57.6,56.92,57.39,57.36,7769443.6,4453.28
2003-05-12,57.42,57.64,56.59,57.1,57.15,9663177.04,5515.61
2003-05-09,56.35,57.74,56.35,57.17,57.21,13995416.68,8016.69
2003-05-08,58.07,58.28,56.54,56.87,56.88,23904163.36,13709.73
2003-05-07,58.38,58.9,58.07,58.21,58.19,13413853.82,7839.41
2003-05-06,59.17,59.75,58.71,58.97,59.14,14063780.82,8331.32
2003-05-05,60.26,60.49,59.06,59.06,59.29,12607238.32,7530.3
2003-05-02,60.18,60.24,59.45,59.84,59.93,10580459.28,6333.63
2003-04-30,59.77,60.38,59.4,59.88,60.14,11103984.96,6661.81
2003-04-29,59.83,60.01,59.33,59.78,59.79,14405414.38,8603.82
2003-04-28,58.73,59.98,58.02,59.6,59.65,22273650.8,13225.6
2003-04-25,59.6,60.18,58.51,58.65,58.77,25246794.56,14893.56
2003-04-24,59.83,60.7,59.54,60.06,60.0,29666532.66,17847.88
2003-04-23,61.69,62.34,59.12,59.37,59.43,72155362.46,43884.89
2003-04-22,61.06,61.1,59.99,60.81,60.79,17691328.28,10732.76
2003-04-21,61.36,61.8,60.7,61.15,61.21,9865485.74,6046.4
2003-04-17,62.19,62.19,60.52,61.04,60.96,14170002.82,8660.02
2003-04-16,62.43,62.53,61.45,62.06,62.19,13796667.42,8572.39
2003-04-15,64.21,64.25,60.08,62.24,61.87,26677891.62,16444.48
2003-04-11,62.76,64.43,61.91,64.04,64.18,15775544.56,10016.93
2003-04-10,63.09,63.22,61.82,62.43,62.51,13286809.08,8312.14
2003-04-09,64.24,64.63,63.0,63.19,63.19,14515104.56,9206.89
2003-04-08,65.3,65.48,64.54,64.98,64.9,13808399.9,8972.95
2003-04-07,64.7,66.18,64.65,66.04,65.77,22495203.32,14733.33
2003-04-04,62.71,64.45,62.71,64.32,64.31,22428116.94,14260.84
2003-04-03,62.02,62.89,61.81,62.79,62.56,10171310.4,6337.63
2003-04-02,61.92,62.68,61.58,61.63,61.87,11407514.22,7092.52
2003-04-01,60.49,61.96,60.49,61.83,61.59,12151949.0,7478.71
2003-03-31,61.6,61.97,60.4,60.53,60.95,15316965.04,9388.06
2003-03-28,61.56,62.76,61.39,62.38,62.55,13924953.4,8645.06
2003-03-27,61.99,62.16,61.18,61.25,61.47,11417393.96,7047.58
2003-03-26,62.79,63.15,61.93,62.2,62.35,12737993.12,7953.95
2003-03-25,61.14,62.83,60.74,62.68,62.61,16006123.46,9934.12
2003-03-24,64.19,64.19,61.7,61.8,61.98,18153330.34,11409.24
2003-03-22,65.09,65.94,64.22,64.34,64.53,4669433.06,3016.92
2003-03-21,63.9,64.64,62.52,64.1,64.32,18682368.58,11941.16
2003-03-20,61.36,64.84,61.36,64.76,64.29,23271207.62,14756.18
2003-03-19,61.8,62.61,61.7,62.52,62.47,16083577.86,10000.07
2003-03-17,60.92,61.56,60.32,61.45,61.26,18334747.88,11160.75
2003-03-13,60.92,61.56,60.35,61.05,60.91,16324296.64,9952.19
2003-03-12,62.45,62.64,60.6,60.7,60.99,11581835.68,7166.4
2003-03-11,60.26,62.98,60.07,62.83,62.49,18795572.58,11549.8
2003-03-10,61.56,61.71,60.16,60.54,60.69,18208104.7,11072.18
2003-03-07,60.92,61.99,60.92,61.62,61.58,15348018.88,9431.63
2003-03-06,63.12,63.25,62.29,62.35,62.53,11227552.42,7035.46
2003-03-05,63.67,63.75,62.05,63.29,63.32,26078403.76,16393.7
2003-03-04,64.45,65.03,63.77,64.13,64.03,12224474.94,7846.18
2003-03-03,64.65,66.01,64.27,64.76,64.82,29974835.22,19547.84
2003-02-28,65.09,66.36,64.11,64.47,64.59,33803016.62,22131.83
2003-02-27,63.84,65.09,63.62,64.6,64.74,19406865.92,12546.32
2003-02-26,65.01,65.28,63.88,63.91,64.12,17923737.12,11553.53
2003-02-25,65.74,66.08,64.59,64.65,64.77,22647679.84,14784.66
2003-02-24,65.12,66.57,65.12,66.2,66.33,43346810.82,28691.91
2003-02-21,63.36,64.84,63.33,64.59,64.63,20616027.1,13260.31
2003-02-20,63.55,63.75,62.9,63.29,63.31,7060918.12,4466.69
2003-02-19,63.78,64.18,63.4,63.48,63.63,8485881.98,5418.03
2003-02-18,64.21,64.38,63.29,63.6,63.47,10622050.02,6781.81
2003-02-17,62.98,64.1,62.93,64.02,63.94,14437704.92,9180.04
2003-02-14,61.73,62.43,61.41,62.36,62.26,16923100.0,10480.83
2003-02-12,61.7,61.99,61.04,61.76,61.62,12014335.44,7383.02
2003-02-11,61.84,62.2,61.43,62.07,61.9,11236642.68,6948.58
2003-02-10,61.51,61.99,61.14,61.6,61.72,13320167.46,8201.58
2003-02-07,62.56,62.85,60.79,61.43,61.52,18000712.36,11114.49
2003-02-06,62.02,62.64,61.82,62.48,62.47,13534007.88,8431.5
2003-02-05,61.3,62.24,60.85,62.14,61.92,15350948.58,9429.42
2003-02-04,62.28,62.75,61.42,61.52,61.67,20437694.44,12663.53
2003-02-03,61.8,61.91,60.6,61.87,61.66,18620365.82,11415.57
2003-01-31,58.51,61.25,57.7,60.42,60.28,56127914.28,33703.21
2003-01-30,59.86,60.46,58.44,58.73,58.82,23668154.02,14047.94
2003-01-29,67.94,67.94,59.47,59.67,59.86,14159707.82,8564.24
2003-01-28,59.24,61.3,59.02,61.18,61.06,24001500.46,14428.84
2003-01-27,61.85,62.43,59.26,60.03,59.9,22271040.54,13430.4
2003-01-24,64.3,64.3,61.63,61.97,61.94,18616427.62,11661.91
2003-01-23,65.09,65.74,63.9,64.03,64.14,14984713.8,9721.04
2003-01-22,64.1,65.2,63.84,64.87,64.88,17684492.32,11455.01
2003-01-21,63.55,64.21,63.11,64.03,64.01,8499918.96,5414.82
2003-01-20,64.11,64.42,63.28,63.39,63.52,6757151.58,4316.47
2003-01-17,64.1,64.37,63.68,64.21,64.07,8619963.48,5521.64
2003-01-16,63.73,64.2,63.19,63.99,63.87,11227237.54,7156.58
2003-01-15,63.99,64.32,62.98,63.89,63.73,18100071.04,11506.78
2003-01-14,64.19,64.65,63.88,64.6,64.54,13105674.48,8428.24
2003-01-13,65.09,65.15,64.54,64.7,64.7,12046114.88,7807.56
2003-01-10,65.48,65.52,63.99,65.09,65.1,19974104.3,12944.23
2003-01-09,63.66,65.28,63.61,65.2,64.94,26037397.14,16754.89
2003-01-08,62.53,63.75,62.49,63.71,63.32,11715063.84,7369.07
2003-01-07,62.69,63.02,62.3,62.5,62.47,12368751.06,7747.63
2003-01-06,63.04,63.21,62.27,62.43,62.41,15829748.5,9906.72
2003-01-03,64.67,64.73,62.91,62.97,63.1,23704752.4,15085.1
2003-01-02,65.49,65.49,64.12,64.21,64.32,13082793.66,8472.71
2003-01-01,65.92,66.07,65.11,65.2,65.26,15449513.22,10117.13
2002-12-31,65.72,65.72,65.1,65.16,65.29,17309920.22,11317.29
2002-12-30,65.09,65.56,64.45,65.56,65.2,19032248.2,12375.95
2002-12-27,66.29,67.14,65.13,65.25,65.5,47229935.44,31332.16
2002-12-26,64.16,66.33,64.1,65.58,65.85,49962716.4,32816.19
2002-12-24,63.39,64.04,61.84,63.97,63.89,16929826.44,10762.06
2002-12-23,63.98,63.99,63.24,63.39,63.47,11514543.94,7317.1
2002-12-20,63.33,64.18,63.33,63.64,63.73,16661581.28,10625.61
2002-12-19,63.44,63.64,62.64,63.46,63.36,17667242.72,11150.85
2002-12-18,64.55,64.84,63.26,63.44,63.53,16214811.82,10391.74
2002-12-17,64.93,65.26,64.0,64.44,64.45,22568244.94,14554.48
2002-12-16,66.18,66.18,64.65,64.87,64.8,30471126.6,19920.02
2002-12-13,63.11,65.46,63.11,65.2,65.08,17298735.36,11232.0
2002-12-12,64.21,64.55,63.58,64.38,64.39,18282456.0,11713.58
2002-12-11,64.63,65.06,63.68,64.21,64.13,18914179.64,12183.88
2002-12-10,63.75,64.48,63.14,64.37,64.29,20989777.8,13396.99
2002-12-09,65.52,66.67,63.83,64.21,64.2,37234041.72,24422.44
2002-12-06,64.67,65.52,64.22,65.03,64.9,16746432.96,10858.24
2002-12-05,64.58,65.28,64.1,64.16,64.52,29831448.98,19324.88
2002-12-04,64.21,64.5,62.85,64.21,64.1,41841275.8,26716.34
2002-12-03,65.29,66.13,63.44,63.75,63.85,35701276.94,23192.51
2002-12-02,63.53,65.12,63.11,64.69,64.55,26958051.76,17284.76
2002-11-29,64.1,64.59,62.18,63.29,63.09,36182262.7,22881.96
2002-11-28,63.55,64.2,63.36,63.84,63.73,32270516.52,20549.57
2002-11-27,63.88,64.2,62.71,63.11,62.96,32041931.78,20300.08
2002-11-26,63.48,64.82,63.45,63.89,64.08,63214688.58,40547.7
2002-11-25,62.35,63.92,61.74,62.7,62.8,43191468.52,27289.34
2002-11-22,60.59,63.2,60.59,62.4,62.53,61863843.28,38502.9
2002-11-21,60.32,60.7,59.89,60.25,60.2,19865217.28,11967.5
2002-11-20,59.72,60.9,59.39,59.83,59.93,34000561.18,20487.79
2002-11-18,58.73,60.66,58.53,59.48,59.58,30256980.44,18145.28
2002-11-15,58.53,59.06,58.31,58.8,58.77,22398039.64,13144.99
2002-11-14,57.74,58.22,57.47,58.16,58.05,23083460.66,13363.68
2002-11-13,59.12,59.12,57.07,57.47,57.6,37233886.58,21496.56
2002-11-12,55.66,57.35,55.59,57.35,57.15,25456094.4,14443.74
2002-11-11,56.54,56.63,55.79,56.1,56.1,13272849.68,7449.24
2002-11-08,55.66,57.45,55.66,56.47,56.54,31199055.58,17728.72
2002-11-07,57.74,59.47,56.45,56.54,56.9,41000772.54,23756.37
2002-11-05,58.07,58.07,56.91,57.48,57.24,23395555.42,13422.9
2002-11-04,57.65,57.92,57.04,57.58,57.69,23577926.7,13591.5
2002-11-01,58.25,58.66,55.17,56.3,56.48,103532362.86,58401.5
2002-10-31,51.95,59.04,51.95,58.29,58.18,166079359.16,92376.1
2002-10-30,50.97,51.7,50.97,51.5,51.37,17595241.56,9031.55
2002-10-29,49.42,50.95,49.11,50.63,50.53,26050042.3,13075.5
2002-10-28,48.82,49.22,47.79,47.91,48.17,13143970.46,6382.75
2002-10-25,50.29,50.6,48.55,48.99,48.88,21566585.6,10624.13
2002-10-24,51.5,51.94,50.2,50.26,50.38,13103570.78,6663.98
2002-10-23,52.11,52.11,51.59,51.63,51.71,6225904.66,3228.86
2002-10-22,52.22,52.26,51.35,51.63,51.55,5189894.62,2686.42
2002-10-21,52.41,52.46,51.81,52.01,52.02,3691324.5,1922.29
2002-10-18,52.56,53.13,51.89,52.05,52.18,6616601.66,3480.35
2002-10-17,52.31,52.58,51.91,52.33,52.34,5620695.88,2934.96
2002-10-16,52.31,53.11,52.15,52.31,52.46,9157442.18,4825.37
2002-10-14,51.77,52.28,51.56,51.96,52.03,4874695.3,2531.37
2002-10-11,53.92,53.92,51.14,51.4,51.47,5994275.78,3091.75
2002-10-10,50.91,51.43,50.53,50.95,50.89,6960535.02,3550.27
2002-10-09,52.14,52.28,51.06,51.14,51.21,6726253.82,3469.59
2002-10-08,51.69,52.37,51.51,51.99,52.06,6200227.96,3224.54
2002-10-07,50.48,51.91,50.39,51.4,51.59,9434824.46,4851.06
2002-10-04,51.79,51.95,50.49,50.55,50.73,18440951.98,9426.98
2002-10-03,53.48,53.59,51.66,51.9,52.01,22772326.06,11890.42
2002-10-01,55.01,55.31,53.5,53.59,53.7,9663430.56,5237.02
2002-09-30,55.26,55.85,55.23,55.42,55.43,10497211.5,5824.44
2002-09-27,54.93,55.74,54.52,55.48,55.41,8684885.3,4786.77
2002-09-26,55.21,55.23,54.72,54.88,54.92,2719813.8,1494.88
2002-09-25,54.58,54.98,54.13,54.97,54.85,5641529.46,3079.77
2002-09-24,55.64,56.13,54.63,54.99,54.88,11253449.62,6223.07
2002-09-23,55.21,56.27,54.78,56.1,55.85,8481037.42,4693.01
2002-09-20,54.78,55.29,54.36,54.9,54.88,8183338.32,4500.67
2002-09-19,55.73,55.73,54.88,55.62,55.44,7031373.86,3887.92
2002-09-18,55.85,56.24,55.42,55.53,55.56,5716092.74,3190.37
2002-09-17,55.47,56.48,55.47,56.34,56.19,6219986.12,3477.83
2002-09-16,55.85,56.11,55.21,55.4,55.43,9848060.34,5475.28
2002-09-13,56.1,56.91,55.36,55.61,55.64,17236100.48,9680.43
2002-09-12,55.38,56.63,55.31,55.95,55.96,12974447.92,7274.35
2002-09-11,56.06,56.3,55.1,55.26,55.29,9619384.42,5335.76
2002-09-09,56.9,57.14,55.36,55.99,56.05,11501720.76,6464.77
2002-09-06,57.14,57.66,56.55,57.18,57.06,11706546.3,6682.35
2002-09-05,58.0,58.18,56.92,56.92,57.13,9886594.3,5678.68
2002-09-04,56.28,58.2,56.06,57.73,57.85,22974614.34,13215.52
2002-09-03,57.23,57.33,56.09,57.11,56.77,9992307.88,5650.96
2002-09-02,55.85,57.57,55.85,56.99,56.98,19211375.56,10946.16
2002-08-30,53.85,55.08,53.48,54.84,54.88,15741785.56,8596.65
2002-08-29,52.63,53.7,52.54,53.6,53.61,9581362.54,5105.6
2002-08-28,52.73,53.06,52.46,52.84,52.78,4454788.04,2348.46
2002-08-27,55.85,55.85,52.84,53.06,52.97,6226517.86,3331.27
2002-08-26,53.71,54.3,53.53,53.8,53.91,7673090.12,4139.9
2002-08-23,53.68,53.8,52.97,53.52,53.65,6572327.4,3511.47
2002-08-22,53.06,53.57,52.84,53.12,53.2,8345006.92,4443.34
2002-08-21,53.5,53.93,52.58,52.69,52.67,9270599.96,4923.06
2002-08-20,52.95,53.81,52.71,53.59,53.47,15221076.34,8131.73
2002-08-19,52.44,53.0,52.44,52.79,52.68,9566739.46,5045.72
2002-08-16,51.77,52.39,51.62,52.2,52.15,9197242.46,4790.18
2002-08-14,52.01,52.31,51.15,51.26,51.24,11255470.14,5803.43
2002-08-13,52.09,52.41,51.83,52.09,52.1,7235049.5,3773.59
2002-08-12,51.07,52.26,50.33,51.7,51.76,20671760.86,10640.68
2002-08-09,50.29,50.62,49.32,50.59,50.4,15685099.58,7849.67
2002-08-08,51.93,52.13,49.7,49.88,50.08,17049068.44,8656.66
2002-08-07,52.41,53.02,51.49,51.66,51.82,11493755.1,6020.82
2002-08-06,52.2,52.4,51.68,51.88,51.89,7826234.42,4072.23
2002-08-05,52.63,52.76,51.94,52.2,52.4,10098393.88,5291.39
2002-08-02,52.01,52.52,51.35,52.43,52.16,9250883.72,4810.66
2002-08-01,52.95,53.48,52.14,52.31,52.64,9082026.94,4791.82
2002-07-31,52.62,53.22,51.78,52.78,52.49,15885935.32,8336.48
2002-07-30,54.0,54.3,52.69,53.03,53.01,14473497.54,7754.64
2002-07-29,52.53,53.82,51.3,53.47,53.22,20167634.7,10576.09
2002-07-26,54.11,54.11,52.39,52.84,52.71,13579175.82,7209.5
2002-07-25,54.78,55.78,53.71,53.97,54.09,28116244.88,15467.16
2002-07-24,55.1,55.18,53.72,53.98,54.03,10234713.0,5561.98
2002-07-23,54.69,55.81,54.28,55.21,55.15,10816288.88,5951.64
2002-07-22,55.21,55.4,54.56,55.03,55.16,6519761.58,3582.33
2002-07-19,54.99,56.35,54.99,55.56,55.81,10555433.8,5906.77
2002-07-18,54.78,55.93,54.59,55.87,55.71,8305593.06,4582.99
2002-07-17,55.26,55.53,54.09,54.41,54.54,17326236.58,9479.74
2002-07-16,57.14,57.42,55.01,55.23,55.4,10506182.74,5895.81
2002-07-15,57.35,57.35,55.85,57.18,57.11,4917861.56,2797.19
2002-07-12,57.68,57.86,56.78,57.07,56.99,7251697.74,4150.61
2002-07-11,59.29,59.42,56.86,57.07,57.06,11959691.78,6940.9
2002-07-10,58.86,59.92,58.86,59.55,59.58,12643079.88,7523.43
2002-07-09,58.44,59.85,58.02,59.44,59.48,17040762.96,10070.12
2002-07-08,55.85,58.81,55.85,58.15,58.39,21421132.04,12475.3
2002-07-05,57.57,57.74,56.33,56.66,56.56,9966409.06,5672.41
2002-07-04,57.78,58.2,57.24,57.46,57.35,4817315.66,2779.18
2002-07-03,57.35,58.64,57.16,57.38,57.6,11034461.9,6392.65
2002-07-02,58.23,58.42,57.22,57.54,57.37,4476157.0,2584.21
2002-07-01,58.01,58.86,57.69,58.43,58.36,4052450.82,2354.6
2002-06-28,58.43,58.43,57.47,57.91,57.87,8407298.18,4863.03
2002-06-27,57.89,58.7,57.15,58.23,58.37,13359443.22,7762.57
2002-06-26,58.0,58.3,56.92,57.1,57.36,14620152.0,8427.83
2002-06-25,59.5,60.49,57.57,58.34,58.6,47206473.74,27718.47
2002-06-24,61.22,61.22,60.39,61.01,60.96,3516438.8,2136.83
2002-06-21,61.65,61.65,60.56,61.01,60.99,3846158.78,2347.78
2002-06-20,61.63,61.93,60.88,61.36,61.55,5707312.36,3510.58
2002-06-19,60.79,62.03,59.92,61.44,61.57,11460495.86,6975.29
2002-06-18,61.44,62.08,60.64,60.68,60.87,3864133.84,2373.81
2002-06-17,61.41,61.41,60.68,61.31,61.2,3675239.6,2243.56
2002-06-14,60.99,61.01,60.02,60.49,60.54,6016529.28,3639.16
2002-06-13,61.65,62.07,61.01,61.11,61.12,3865432.74,2372.31
2002-06-12,61.96,61.96,61.09,61.5,61.5,5128832.42,3155.94
2002-06-11,61.87,62.59,61.57,61.91,62.12,10370804.02,6439.27
2002-06-10,59.52,61.22,59.52,60.92,60.99,8858649.02,5359.78
2002-06-07,58.86,59.27,58.26,59.07,59.02,7621930.3,4478.13
2002-06-06,59.07,59.5,58.09,59.3,59.12,8442475.52,4963.07
2002-06-05,58.64,59.61,58.43,58.68,58.94,8808820.68,5190.67
2002-06-04,58.11,59.05,57.59,58.56,58.64,9874862.34,5791.25
2002-06-03,57.47,58.42,56.32,57.89,58.07,12360702.18,7120.44
2002-05-31,56.47,57.14,54.92,57.02,56.6,10036028.14,5608.99
2002-05-30,55.92,57.92,55.92,56.02,56.16,10108319.5,5751.87
2002-05-29,59.07,59.07,55.26,56.89,56.99,8210964.36,4641.31
2002-05-28,57.53,57.53,55.44,55.98,55.85,11024135.88,6199.28
2002-05-27,59.01,59.01,56.94,57.85,57.86,8344420.32,4829.1
2002-05-24,55.91,58.86,55.91,58.79,58.13,14856262.82,8508.66
2002-05-23,55.42,55.81,53.85,54.39,54.57,9485523.4,5180.04
2002-05-22,56.16,56.39,54.78,55.55,55.58,9865690.9,5477.42
2002-05-21,58.56,58.72,53.4,56.5,56.33,26389124.54,14779.77
2002-05-20,62.23,62.25,58.54,58.74,59.33,11329782.0,6805.67
2002-05-17,59.93,61.75,59.2,60.57,60.32,13428950.56,8118.74
2002-05-16,61.01,61.07,59.11,59.71,59.69,6211987.88,3722.08
2002-05-15,61.15,61.65,60.19,60.9,60.77,5052108.98,3071.48
2002-05-14,61.82,62.06,60.79,60.94,60.94,4196577.3,2564.41
2002-05-13,62.29,62.29,61.28,61.55,61.44,3971095.1,2451.25
2002-05-10,62.64,62.79,61.24,62.28,61.88,6122978.42,3790.26
2002-05-09,62.83,63.32,62.13,62.7,62.6,5644420.54,3528.53
2002-05-08,63.15,63.45,61.99,62.28,62.28,8214888.98,5153.16
2002-05-07,62.08,63.22,61.68,63.15,62.97,5605551.38,3509.88
2002-05-06,61.88,62.51,61.79,62.4,62.23,6320434.24,3927.33
2002-05-03,61.22,62.28,61.15,61.79,61.83,8066800.62,4978.91
2002-05-02,61.0,61.44,60.47,61.2,61.08,6098927.86,3712.63
2002-04-30,59.07,60.08,58.76,59.88,59.79,7860825.14,4684.72
2002-04-29,62.08,62.08,58.57,59.05,59.13,21972330.44,13095.07
2002-04-26,61.76,62.49,61.35,62.2,61.97,5259406.62,3259.65
2002-04-25,62.4,62.49,61.26,61.53,61.65,7867338.26,4866.88
2002-04-24,62.94,68.69,62.08,62.25,62.22,5589862.18,3503.99
2002-04-23,61.91,63.28,61.47,62.62,62.55,17054096.44,10665.58
2002-04-22,61.22,62.18,60.2,62.08,61.7,8180042.18,5013.25
2002-04-19,62.84,64.23,60.63,61.25,61.15,8949218.08,5542.69
2002-04-18,62.72,63.53,62.51,62.83,62.8,8989753.96,5667.45
2002-04-17,62.69,62.81,62.0,62.4,62.31,4367603.58,2723.34
2002-04-16,63.15,63.44,61.72,61.97,62.09,7020419.36,4396.02
2002-04-15,64.01,64.41,63.01,63.27,63.25,3017159.08,1920.91
2002-04-12,63.77,64.4,63.48,63.95,64.07,4759284.26,3043.04
2002-04-11,64.04,64.54,63.43,63.64,63.7,3760287.16,2407.84
2002-04-10,64.44,64.91,63.24,63.64,63.64,12428598.7,7927.87
2002-04-09,65.2,65.33,64.27,64.49,64.47,6579157.08,4257.51
2002-04-08,66.0,66.2,64.88,65.09,65.09,8015347.5,5249.82
2002-04-05,65.78,66.8,65.52,65.68,65.67,15470087.7,10228.0
2002-04-04,64.55,68.72,64.55,65.55,65.59,45982674.16,30401.51
2002-04-03,65.18,65.18,63.91,64.27,64.22,4907302.78,3165.56
2002-04-02,64.55,65.35,64.55,65.32,65.21,6992341.74,4550.95
2002-04-01,64.79,66.22,64.29,64.42,64.9,11721169.38,7650.63
2002-03-28,64.66,65.14,63.91,64.47,64.51,14011597.22,9050.16
2002-03-27,65.07,65.17,63.34,64.55,64.46,10919967.96,7010.75
2002-03-26,64.96,64.98,64.19,64.59,64.44,5863566.56,3779.49
2002-03-22,64.42,65.43,63.82,65.26,65.26,8909548.16,5760.69
2002-03-21,64.87,65.44,64.68,65.2,65.21,5362894.84,3489.84
